DIA,SITIO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,CANCHA DE FUTBOL
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,ESTACION M.I.O.
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,BUS MASIVO INTEGRAL DE OCCIDENTE M.I.O.
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,APARTAMENTO
SABADO,VIAS PUBLICAS
SABADO,PARQUES
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CENTRO COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,PARADERO DE BUSES
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VEHICULO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,"BARES, CANTINAS Y SIMILARES"
SABADO,APARTAMENTO
SABADO,APARTAMENTO
SABADO,LOCAL COMERCIAL
SABADO,"HOTELES, RESIDENCIAS, Y SIMILARES."
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,PARQUEADERO
SABADO,PARQUEADERO
SABADO,VIAS PUBLICAS
SABADO,RESTAURANTES
SABADO,SOBRE ANDEN - VIA PUBLICA
SABADO,CASAS DE HABITACION
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,CARRETERA
SABADO,TERMINAL DE TRANSPORTES
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,TRAMO DE VIA
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,TRANSPORTE PUBLICO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,ESTACION TRANSMILENIO RICAURTE (CLL 13)
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,VIAS PUBLICAS
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,VIAS PUBLICAS
SABADO,LOCAL COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VEHICULO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,SOBRE ANDEN - VIA PUBLICA
SABADO,ESTACION TRANSMILENIO AV. EL DORADO
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,TRANSPORTE PUBLICO
SABADO,CENTRO COMERCIAL
SABADO,SEMAFORO
SABADO,VIAS PUBLICAS
SABADO,TRANSPORTE PUBLICO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,TRANSPORTE PUBLICO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,TRANSPORTE PUBLICO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,TRANSPORTE PUBLICO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,TRAMO DE VIA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CENTRO COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,FRENTE A RESIDENCIAS - VIA PUBLICA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,LOCAL COMERCIAL
SABADO,FRENTE A RESIDENCIAS - VIA PUBLICA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,ESTADIO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,APARTAMENTO
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,VIAS PUBLICAS
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,VIAS PUBLICAS
SABADO,INTERIOR VEHICULO PARTICULAR
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,ALMACENES
SABADO,PLAZAS DE MERCADO
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,VEHICULO
SABADO,APARTAMENTO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,LOCAL COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CANCHA DE FUTBOL
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,HELADERIA
DOMINGO,CENTRO COMERCIAL
DOMINGO,VIAS PUBLICAS
DOMINGO,IGLESIA
DOMINGO,IGLESIA
DOMINGO,VIAS PUBLICAS
DOMINGO,APARTAMENTO
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,INTERIOR VEHICULO SERVICIO PUBLICO
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,"BARES, CANTINAS Y SIMILARES"
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
DOMINGO,INTERIOR VEHICULO SITP
DOMINGO,PELUQUERIA Y SIMILARES
DOMINGO,VIAS PUBLICAS
DOMINGO,CANCHA DE FUTBOL
DOMINGO,LOCAL COMERCIAL
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,TRANSPORTE PUBLICO
DOMINGO,TRANSPORTE PUBLICO
DOMINGO,APARTAMENTO
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,SOBRE ANDEN - VIA PUBLICA
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,DISCOTECAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,"BARES, CANTINAS Y SIMILARES"
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,APARTAMENTO EN CONJUNTO CERRADO
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
DOMINGO,INTERIOR VEHICULO SERVICIO PUBLICO
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,ALMACENES
DOMINGO,IGLESIA
DOMINGO,ESTADERO
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,RESTAURANTES
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,DENTRO DE LA VIVIENDA
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,FRENTE A RESIDENCIAS - VIA PUBLICA
DOMINGO,APARTAMENTO
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,PARQUEADERO
DOMINGO,FRENTE A RESIDENCIAS - VIA PUBLICA
DOMINGO,VIAS PUBLICAS
DOMINGO,FRENTE A DISCOTECAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,PANADERIAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,ESTACION M.I.O.
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,PARQUES
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,DISCOTECAS
LUNES,VIAS PUBLICAS
LUNES,CASAS DE HABITACION
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,"COLEGIOS, ESCUELAS"
LUNES,INTERIOR VEHICULO PARTICULAR
LUNES,CASAS DE HABITACION
LUNES,APARTAMENTO
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,TRAMO DE VIA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,SOBRE ANDEN - VIA PUBLICA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,TRANSPORTE PUBLICO
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,ESTACION TRANSMILENIO PORTAL NORTE
LUNES,SOBRE ANDEN - VIA PUBLICA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,TRANSPORTE PUBLICO
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,SOBRE ANDEN - VIA PUBLICA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,INTERIOR VEHICULO SERVICIO PUBLICO
LUNES,VIAS PUBLICAS
LUNES,ESTACION TRANSMILENIO PORTAL TUNAL
LUNES,ESTACION TRANSMILENIO NORMANDIA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,AEROPUERTO
LUNES,INTERIOR VEHICULO SITP
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,SOBRE ANDEN - VIA PUBLICA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,ESTACION TRANSMILENIO AV. JIMENEZ
LUNES,VEHICULO
LUNES,BUS TRANSMILENIO
LUNES,PLAZAS DE MERCADO
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,FRENTE EMPRESA - VIA PUBLICA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,FRENTE A RESIDENCIAS - VIA PUBLICA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,LOCAL COMERCIAL
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,PANADERIAS
LUNES,BUS METROPLUS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,LOCAL COMERCIAL
LUNES,PANADERIAS
LUNES,VEHICULO
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,APARTAMENTO
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,TRANSPORTE PUBLICO
LUNES,VIAS PUBLICAS
LUNES,CASA DE LENOCINIO
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,OFICINAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
MARTES,RIOS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,TRANSPORTE PUBLICO
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,FRENTE A RESIDENCIAS - VIA PUBLICA
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,CASAS DE HABITACION
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,TIENDA
MARTES,VIAS PUBLICAS
MARTES,INTERIOR VEHICULO SERVICIO PUBLICO
MARTES,SALON COMUNAL
MARTES,INTERIOR VEHICULO SERVICIO PUBLICO
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,CARRETERA
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,CASAS DE HABITACION
MARTES,VIAS PUBLICAS
MARTES,CASAS DE HABITACION
MARTES,VIAS PUBLICAS
MARTES,APARTAMENTO
MARTES,ESTACION TRANSMILENIO CALLE 85
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,INTERIOR VEHICULO SERVICIO PUBLICO
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,ESTACION TRANSMILENIO COLISEO
MARTES,VIAS PUBLICAS
MARTES,ESTACION TRANSMILENIO VENECIA
MARTES,LOCAL COMERCIAL
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,TRANSPORTE PUBLICO
MARTES,VIAS PUBLICAS
MARTES,INTERIOR VEHICULO SERVICIO PUBLICO
MARTES,SOBRE ANDEN - VIA PUBLICA
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,LOCAL COMERCIAL
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,SOBRE ANDEN - VIA PUBLICA
MARTES,VIAS PUBLICAS
MARTES,ESTACION TRANSMILENIO PORTAL DE LA 80
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,FRENTE A RESIDENCIAS - VIA PUBLICA
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,FRENTE A RESIDENCIAS - VIA PUBLICA
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,CASAS DE HABITACION
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,LOCAL COMERCIAL
MARTES,DENTRO DE LA VIVIENDA
MARTES,CASAS DE HABITACION
MARTES,FRENTE A RESIDENCIAS - VIA PUBLICA
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,LOCAL COMERCIAL
MARTES,VIAS PUBLICAS
MARTES,TRANSPORTE PUBLICO
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,TRANSPORTE PUBLICO
MARTES,VIAS PUBLICAS
MARTES,ESTADIO
MARTES,TIENDA
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,TIENDA
MARTES,VIAS PUBLICAS
MARTES,LOCAL COMERCIAL
MARTES,LOCAL COMERCIAL
MARTES,CASAS DE HABITACION
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,LOCAL COMERCIAL
MARTES,BUS MASIVO INTEGRAL DE OCCIDENTE M.I.O.
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,BUS MASIVO INTEGRAL DE OCCIDENTE M.I.O.
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,VIAS PUBLICAS
MARTES,"DROGUERIAS, FARMACIAS"
MARTES,CENTRO COMERCIAL
MARTES,VIAS PUBLICAS
MARTES,LOCAL COMERCIAL
MARTES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,CASAS DE HABITACION
MIERCOLES,VIAS PUBLICAS
MIERCOLES,CASAS DE HABITACION
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,PARQUES
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,LOCAL COMERCIAL
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,CASAS DE HABITACION
MIERCOLES,VIAS PUBLICAS
MIERCOLES,TRANSPORTE PUBLICO
MIERCOLES,PLAZAS DE MERCADO
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,CARRETERA
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,CASAS DE HABITACION
MIERCOLES,VIAS PUBLICAS
MIERCOLES,FRENTE A RESIDENCIAS - VIA PUBLICA
MIERCOLES,FRENTE A COLEGIO - VIA PUBLICA
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,BUS TRANSMILENIO
MIERCOLES,UNIVERSIDADES
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,CENTRO COMERCIAL
MIERCOLES,INTERIOR VEHICULO SERVICIO PUBLICO
MIERCOLES,VIAS PUBLICAS
MIERCOLES,CASAS DE HABITACION
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,SOBRE ANDEN - VIA PUBLICA
MIERCOLES,VIAS PUBLICAS
MIERCOLES,ESTACION TRANSMILENIO PORTAL DEL SUR
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,SOBRE ANDEN - VIA PUBLICA
MIERCOLES,VIAS PUBLICAS
MIERCOLES,ESTACION TRANSMILENIO PORTAL DE LA 80
MIERCOLES,BUS TRANSMILENIO
MIERCOLES,TRANSPORTE PUBLICO
MIERCOLES,VIAS PUBLICAS
MIERCOLES,SOBRE ANDEN - VIA PUBLICA
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VEHICULO
MIERCOLES,VIAS PUBLICAS
MIERCOLES,ESTACION TRANSMILENIO PORTAL AMERICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,CONSTRUCCION
MIERCOLES,VIAS PUBLICAS
MIERCOLES,LOCAL COMERCIAL
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,CASAS DE HABITACION
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,LOCAL COMERCIAL
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
MIERCOLES,VIAS PUBLICAS
