FECHA,BARRIO
MAYO,MARROQUIN I E14
MAYO,LOS CAMBULOS E19
MAYO,LA FLORA E2
MAYO,MONCALEANO
MAYO,ZONA CENTRO
MAYO,LA CABANHITA
MAYO,NIQUIA BIFAMILIAR
MAYO,PRIMAVERA
MAYO,TOLDAS
MAYO,VDA. LOMA LOS ZULETAS
MAYO,LA CANDELARIA C-10
MAYO,LA CANDELARIA C-10
MAYO,CENTRO ADMINISTRATIVO C-10
MAYO,VILLANUEVA C-10
MAYO,LA PILARICA C-7
MAYO,LAS LOMAS 1 C-14
MAYO,UINIVERSIDAD DE ANTIOQUIA  C-4
MAYO,HOSPITAL SAN VICENTE DE PAUL C-10
MAYO,BOMBONA 1 C-10
MAYO,LA CANDELARIA C-10
MAYO,SEVILLA  C-4
MAYO,LAS BODEGAS
MAYO,CENTRO
MAYO,CENTRO
MAYO,CENTRO
MAYO,SOLEDAD 2000
MAYO,NELSON MANDELA
MAYO,SAN JOSE ALTO
MAYO,BARRIO LIBERTADOR
MAYO,FATIMA
MAYO,BARRIO GALERIAS
MAYO,BARRIO LOS AGUSTINOS
MAYO,NEVADO
MAYO,NEVADO
MAYO,SECTOR EL CABLE
MAYO,LA VEGA
MAYO,MARANATHA
MAYO,VDA CAJAMARCA
MAYO,LA LADERA
MAYO,MARIA OCCIDENTE
MAYO,LA PAZ
MAYO,LA ESMERALDA
MAYO,BELLO HORIZONTE
MAYO,SABANAS DEL VALLE
MAYO,SICARARE
MAYO,NUEVO AMANECER
MAYO,SAN FRANCISCO
MAYO,CHUCHURUBI
MAYO,SAN LUIS 20 DE JULIO E-4
MAYO,ALCAZARES E-12
MAYO,PIAMONTE E-7
MAYO,SAN JOSE SUR E-18
MAYO,EL PINAR E-11
MAYO,SANTA ISABEL E-14
MAYO,VERACRUZ E-3
MAYO,CHAPINERO CENTRAL E-2
MAYO,CIUDAD JARDIN SUR E-15
MAYO,CASTILLA REAL     E-8
MAYO,LAS AMERICAS E-8
MAYO,LAS AMERICAS E-8
MAYO,PATIO BONITO I E-8
MAYO,SANTA ISABEL E-14
MAYO,ENGATIVA E-10
MAYO,CIUDADELA EL RECREO E-7
MAYO,RESTREPO E-15
MAYO,BRITALIA E-11
MAYO,CHAPINERO ALTO E-2
MAYO,LA LIBERTAD E-7
MAYO,CIUDAD JARDIN E-11
MAYO,QUIRIGUA I E-10
MAYO,SAN PABLO E-9
MAYO,LOS CEDRITOS E-1
MAYO,LA ESMERALDA E-13
MAYO,NICOLAS DE FEDERMAN E-13
MAYO,SANTA TERESITA E-13
MAYO,MORATO E-11
MAYO,LA CANDELARIA E-17
MAYO,CIUDAD KENNEDY CENTRAL E-8
MAYO,LA FRAGUA E-15
MAYO,LA CAPUCHINA E-3
MAYO,TEUSAQUILLO E-13
MAYO,SAN FELIPE E-12
MAYO,VILLA DEL PRADO E-11
MAYO,RESTREPO E-15
MAYO,URB. LA ALQUERIA E-16
MAYO,SUBA CENTRO E-11
MAYO,OLARTE E-7
MAYO,VER. MUNHA
MAYO,CUIDADELA SUCRE I
MAYO,CENTRO
MAYO,SAN RAFAEL
MAYO,CENTRO
MAYO,TIMANCO
MAYO,VILLA CAROLINA
MAYO,CALAMO
MAYO,ONCE DE NOVIEMBRE
MAYO,CARULU
MAYO,EL EMPORIO
MAYO,EL EMPORIO
MAYO,BOSQUES DE ABAJAM*
MAYO,NUEVA ARANDA
MAYO,MARIDIAZ
MAYO,TEQUENDAMA
MAYO,LORENZO
MAYO,EMILIO BOTERO
MAYO,AV. LAS AMERICAS
MAYO,EL PILAR
MAYO,BARRIO CAOBOS
MAYO,SECTOR CEMENTERIO JARDINES
MAYO,CENTRO
MAYO,GAITAN
MAYO,LA PRADERA
MAYO,CAMPESTRE B
MAYO,SECTOR PARQUE EL LAGO
MAYO,KENNEDY
MAYO,CENTRO
MAYO,LA TRINIDAD
MAYO,EL BOSQUE
MAYO,SECTOR COLEGIO LAS MERCEDES (TRONCAL)
MAYO,PIONEROS
MAYO,MIROLINDO
MAYO,HIPODROMO
MAYO,PALERMO
MAYO,VALLE GRANDE E21
MAYO,LOS CAMBULOS E19
MAYO,LILI E17
MAYO,CGTO PANCE E22
MAYO,EL LIDO E19
MAYO,SAN JUAN BOSCO E3
MAYO,VERSALLES E2
MAYO,ALFONSO LOPEZ I E7
MAYO,CENTENARIO E2
MAYO,ALTO JORDAN E18
MAYO,LOS ALCAZARES E6
MAYO,LAS ORQUIDEAS E14
MAYO,EL CARMELO
MAYO,JOSE MARIA CABAL
MAYO,EL PORVENIR E24
MAYO,CENTRAL
MAYO,EL CENTRO
MAYO,CENTRAL
MAYO,EL REMANZO
MAYO,PRIMAVERA
MAYO,DEL CHOCHO
MAYO,CENTRO
MAYO,ZONA CENTRO
MAYO,FRANCISCO ANTONIO ZEA C-5
MAYO,SAN JAVIER 1 C-13
MAYO,SEVILLA  C-4
MAYO,ROBLEDO C-7
MAYO,SEVILLA  C-4
MAYO,BOMBONA 1 C-10
MAYO,EL POBLADO C-14
MAYO,JESUS NAZARENO C-10
MAYO,LA CANDELARIA C-10
MAYO,CAMPO AMOR C-15
MAYO,LAURELES C-11
MAYO,PERPETUO SOCORRO C-10
MAYO,NARANJAL C-11
MAYO,LA CANDELARIA C-10
MAYO,BOMBONA 1 C-10
MAYO,INVASION BELLO HORIZONTE
MAYO,ALTOS DEL PRADO
MAYO,CENTRO
MAYO,PARQUE DAVID GUARIN
MAYO,BARRIO CENTRO
MAYO,EL CARMEN
MAYO,CENTRO
MAYO,BARRIO SANTA INES
MAYO,CENTRO
MAYO,SOLIDARIDAD
MAYO,CENTRO
MAYO,CENTRO
MAYO,CHAMPAGNHA
MAYO,SAN CAMILO
MAYO,EL PAJONAL
MAYO,CENTRO
MAYO,BOLIVAR
MAYO,VDA RIO BLANCO NORTE
MAYO,PANAMA
MAYO,SAN MARTIN
MAYO,JULIO FIGUEROA VILLA
MAYO,BARRANCAS E-1
MAYO,CIUDAD SALITRE E-9
MAYO,SANTA BARBARA CENTRAL E-1
MAYO,SANTA BARBARA CENTRAL E-1
MAYO,CHICO II E-2
MAYO,BOCHICA COMPARTIR E-10
MAYO,CENTRO E-3
MAYO,OLARTE E-7
MAYO,VENECIA E-6
MAYO,POLO CLUB E-12
MAYO,PALERMO E-13
MAYO,TIMIZA CELULA A LOTE RA-2 E-8
MAYO,CIUDAD KENNEDY CENTRAL E-8
MAYO,NORMANDIA E-10
MAYO,ROMA  E-8
MAYO,SAGRADO CORAZON E-1
MAYO,EL PROGRESO E-14
MAYO,SAN MARTIN E-3
MAYO,LAS CRUCES E-4
MAYO,SAN JOSE DE BAVARIA  E-8
MAYO,MARLY E-2
MAYO,VICTORIA E-1
MAYO,FERIAS E-10
MAYO,COLSEGUROS E-14
MAYO,CHAPINERO CENTRAL E-2
MAYO,UNICENTRO E-1
MAYO,LAS ORQUIDEAS E-1
MAYO,CENTRO COMERCIAL COLSEGUROS E-3
MAYO,GALERIAS E-13
MAYO,JOSE JOAQUIN VARGAS E-12
MAYO,SAMPER E-3
MAYO,TINTAL    E-8
MAYO,TECHO  E-8
MAYO,OLAYA E-18
MAYO,LA ALAMEDA E-1
MAYO,SANTA MATILDE I SECTOR E-16
MAYO,SAN DIEGO E-3
MAYO,URB. MAZUREN I SECTOR E-11
MAYO,CIUDADEAL LA LIBERTAD II E-7
MAYO,URB. PUENTE ARANDA E-16
MAYO,SURAMERICA E-4
MAYO,LOS HAYUELOS E-9
MAYO,TEUSAQUILLO E-13
MAYO,INGLES E-18
MAYO,SAN MARCOS
MAYO,SAN JOSE SPRING E-11
MAYO,ALFONSO LOPEZ E-13
MAYO,GAITAN E-12
MAYO,ORTENZAL E-16
MAYO,VILLA MAYOR E-15
MAYO,URB. CLARET EL CARMEN E-6
MAYO,VER. ALTO YASAL
MAYO,CENTRO
MAYO,EL CENTRO
MAYO,TIMANCO
MAYO,AYACUCHO (C-1)
MAYO,JARDIN
MAYO,MALVINAS
MAYO,NUEVA GRANADA
MAYO,LOS FUNDADORES
MAYO,AQUINE I
MAYO,CARLOS PIZARRO
MAYO,SANTA BARBARA
MAYO,LORENZO
MAYO,EL DORADO
MAYO,BARRIO CONTENTO
MAYO,BARRIO LA CABRER
MAYO,BARRIO LATINO
MAYO,BARRIO LA PLAYA
MAYO,SECTOR CAM
MAYO,MANANTIALES I Y II
MAYO,SECTOR AVENIDA CIRCUNVALAR
MAYO,SECTOR AVENIDA CIRCUNVALAR
MAYO,SECTOR GALERIA CENTRAL
MAYO,TURIN
MAYO,SECTOR PARQUE PRINCIPAL
MAYO,SAN JOAQUIN
MAYO,BARRIO RACK HOLLE
MAYO,LA ESPERANZA
MAYO,URB. BAVARIA
MAYO,ANTONIA SANTOS
MAYO,LA AURORA
MAYO,CABECERA DEL LLANO
MAYO,CENTRO
MAYO,DIAMANTE II
MAYO,ALARCON
MAYO,URB. VILLA MARCELA
JUNIO,MORICHAL
MAYO,INVACION LA PALMA
MAYO,SAN CARLOS
MAYO,INDUSTRIAL
MAYO,SIMON BOLIVAR
MAYO,SECTOR PUENTE DEL COMERCIO E6
MAYO,LAS GRANJAS E10
MAYO,PRIMERO DE MAYO E17
MAYO,CHAMPAGNAT E19
MAYO,DESEPAZ INVICALI E21
MAYO,MOJICA E15
MAYO,ULPIANO LLOREDA E13
MAYO,MANUELA BELTRAN E14
MAYO,PAMPA LINDA E19
MAYO,PRIMERO DE MAYO E17
MAYO,BELISARIO CAICEDO E20
MAYO,BENJAMIN HERRERA E8
MAYO,EL CALVARIO E3
MAYO,SANTANDER E4
MAYO,MARROQUIN I E14
MAYO,COMPARTIR E21
MAYO,URB. TEQUENDAMA E19
MAYO,LAS GRANJAS E10
MAYO,EL JARDIN E11
MAYO,SAN PEDRO E3
MAYO,VILLACOLOMBIA E8
MAYO,VERSALLES E2
MAYO,SANTA ISABEL E19
MAYO,BENJAMIN HERRERA E8
MAYO,BENJAMIN HERRERA E8
MAYO,BENJAMIN HERRERA E8
MAYO,CENTRO
MAYO,EL CENTRO
MAYO,FRANCISCANOS
JUNIO,ZONA CENTRO
JUNIO,LA MINA
JUNIO,LAS VEGAS
JUNIO,MESA
JUNIO,LAS VEGAS
JUNIO,CENTRO
JUNIO,LA CANDELARIA C-10
JUNIO,PROGRESO C-5
JUNIO,LA CANDELARIA C-10
JUNIO,SANTA FE C-15
JUNIO,LA CANDELARIA C-10
JUNIO,LA GLORIA C-16
JUNIO,GUAYAQUIL C-10
JUNIO,BOMBONA 1 C-10
JUNIO,LA CANDELARIA C-10
JUNIO,GUAYAQUIL C-10
JUNIO,CARLOS E. RESTREPO C-11
JUNIO,PRADO C-10
JUNIO,U.D. ATANASIO GIRARDOT C-11
JUNIO,LOS CERROS EL VERGEL  C-9
JUNIO,LA CANDELARIA C-10
JUNIO,CERRO EL VOLADOR C-7
JUNIO,EL POBLADO C-14
JUNIO,LA CANDELARIA C-10
JUNIO,ROBLEDO C-7
JUNIO,CONQUISTADORES C-11
JUNIO,LA MILAGROSA  C-9
JUNIO,1 DE MAYO
JUNIO,NUEVA GRANADA
JUNIO,EL RECREO
JUNIO,CARRIZAL
JUNIO,CHIQUINQUIRA
JUNIO,EL TUCAN
JUNIO,LA INMACULADA
JUNIO,LA MARIA
JUNIO,MANZANARES
JUNIO,CENTRO
JUNIO,BARRIO LA NIEVES
JUNIO,BARRIO MESOPOTAMIA
JUNIO,BARRIO MESOPOTAMIA
JUNIO,URBANIZACION LAS QUINTAS
JUNIO,URBANIZACION LAS QUINTAS
JUNIO,BARRIO LAS CALLEJAS
JUNIO,CENTRO
JUNIO,CENTRO
JUNIO,VIA TRONCAL DEL HACHA
JUNIO,VILLA DEL PRADO
JUNIO,LA CAMPINHA
JUNIO,BELLO HORIZONTE
JUNIO,BELLO HORIZONTE
JUNIO,EL EMPEDRADO
JUNIO,URBANIZACION VILLA NUEVA
JUNIO,PARAISO I
JUNIO,SAN MIGUEL
JUNIO,SAN MIGUEL
JUNIO,DINDALITO E-8
JUNIO,METROPOLIS E-12
JUNIO,ALCAZARES E-12
JUNIO,SAN JOSE SPRING E-11
JUNIO,QUINTA PAREDES E-13
JUNIO,GALERIAS E-13
JUNIO,BARRIOS UNIDOS E-12
JUNIO,TOBERIN ORIENTAL E-1
JUNIO,GALERIAS E-13
JUNIO,LAS NIEVES E-3
JUNIO,SAN JOSE ORIENTAL E-4
JUNIO,LOS MOLINOS DEL SUR E-18
JUNIO,PRIMAVERA NORTE E-10
JUNIO,CHAPINERO CENTRAL E-2
JUNIO,LA FAVORITA E-14
JUNIO,MODELIA E-9
JUNIO,ALHAMBRA SECTOR NORTE E-11
JUNIO,ANDES E-11
JUNIO,SANTA INES E-3
JUNIO,LA CONEJERA II ETAPA E-11
JUNIO,VEINTE DE JULIO E-4
JUNIO,VEINTE DE JULIO E-4
JUNIO,LAS AGUAS E-3
JUNIO,VILLA DEL PRADO E-11
JUNIO,EL RESTREPO E-15
JUNIO,LA FAVORITA E-14
JUNIO,EL RETIRO E-2
JUNIO,LA FLORESTA E-11
JUNIO,QUIROGA IHS ETAPA E-18
JUNIO,CASTILLA LA NUEVA E-8
JUNIO,ALFONSO LOPEZ E-5
JUNIO,LA FAVORITA E-14
JUNIO,CENTRO ADMINISTRATIVO E-17
JUNIO,CHAPINERO NORTE E-2
JUNIO,BANDERAS E-8
JUNIO,SANTA BARBARA E-3
JUNIO,BOSA CENTRO E-7
JUNIO,MARLY E-2
JUNIO,CIUDAD SALITRE E-9
JUNIO,URB. LUCERNA E-8
JUNIO,URB. LA GUACA E-16
JUNIO,PALERMO SUR - BRISAS E-18
JUNIO,MUZU E-16
JUNIO,SAN MARTIN DE PORRES E-8
JUNIO,GRAN BRITALIA E-8
JUNIO,CENTRO
JUNIO,VIVISOL
JUNIO,CENTRO
JUNIO,VER.ALTO DE ISNA
JUNIO,VER.ALTO DE ISNA
JUNIO,VER.ALTO DE ISNA
JUNIO,VER.ALTO DE ISNA
JUNIO,LOS OLIVOS
JUNIO,CENTRO
JUNIO,12 DE OCTUBRE
JUNIO,12 DE OCTUBRE
JUNIO,CENTRO
JUNIO,CENTRO
JUNIO,CENTRO
JUNIO,VILLA PATRICIA
JUNIO,QUIRINAL
JUNIO,CORREGIMIENTO BUENOS AIRES
JUNIO,URBANIZACION RIASCOS
JUNIO,SIMON BOLIVAR
JUNIO,CENTRO
JUNIO,NUEVO MAIZARO
JUNIO,CENTRO
JUNIO,LA CASTELLANA
JUNIO,PARQUE BOLIVAR
JUNIO,AV. LAS AMERICAS
JUNIO,AV. LAS AMERICAS
JUNIO,BARRIO ALTO PAMPLONITA
JUNIO,URIBE
JUNIO,EL CACIQUE
JUNIO,BOMBEROS
JUNIO,TERMINAL DE TRANSPORTES
JUNIO,LA INDEPENDENCIA
JUNIO,CORALES
JUNIO,B. SAMARIA I
JUNIO,LA UNIVERSIDAD
JUNIO,CAFE MADRID
JUNIO,JARDIN DE LIMONCITO
JUNIO,RINCON DE GIRON
JUNIO,CHIMITA
JUNIO,LA ESMERALDA
JUNIO,CIUDADELA NUEVO GIRON
JUNIO,AV. LAS PENHITAS
JUNIO,CENTRO
JUNIO,PIEDRA PINTADA PARTE ALTA
JUNIO,CERRO GORDO
JUNIO,NUEVA FLORESTA E12
JUNIO,CHAPINERO E8
JUNIO,SAN JUDAS TADEO I E10
JUNIO,MARIANO RAMOS E16
JUNIO,RODRIGO LARA BONILLA E13
JUNIO,SAN PEDRO E3
JUNIO,PARCELACIONES PANCE E22
JUNIO,LOS ANDES E5
JUNIO,SAN LUIS II E6
JUNIO,ALAMEDA E9
JUNIO,LA FLORA E2
JUNIO,MELENDEZ E18
JUNIO,VILLA DEL SUR E11
JUNIO,URB. EL BOSQUE
JUNIO,PUERTAS DEL SOL
JUNIO,BELALCAZAR E25
JUNIO,EL CONGOLO
JUNIO,EL TRIANON
JUNIO,SANTA MARIA # 1
JUNIO,URB. ROSALEDA  S.A.P.
JUNIO,EL NOGAL. LOS ALMENDROS C-16
JUNIO,BOSTON C-10
JUNIO,LA CANDELARIA C-10
JUNIO,CASTROPOL C-14
JUNIO,MANRIQUE 2  C-3
JUNIO,MOSCU 2 C-1
JUNIO,DOCE DE OCTUBRE C-6
JUNIO,ALFONSO LOPEZ C-5
JUNIO,SEVILLA  C-4
JUNIO,LOS PINOS
JUNIO,B.BOYACA BAJO
JUNIO,BARRIO LA ESPERANZA
JUNIO,VATICANO
JUNIO,BARRIO CENTRO
JUNIO,CATALUNHA
JUNIO,URBANIZACION URAZANDY
JUNIO,URBANIZACION URAZANDY
JUNIO,SECTOR PUENTE DOMINICO PARMA
JUNIO,BARRIO LOS AGUSTINOS
JUNIO,LA LEONORA
JUNIO,EL PARAISO
JUNIO,CENTRO
JUNIO,EL ROSAL
JUNIO,PROVIVIENDA
JUNIO,VARIANTE SUR
JUNIO,EL PAJONAL
JUNIO,SAN JOSE
JUNIO,CENTRO
JUNIO,LA PAMBA
JUNIO,NUEVO SAN JOSE
JUNIO,CANALON
JUNIO,URB.POPULANDIA
JUNIO,MARIA CAMILA
JUNIO,URB.VILLA DARIANA
JUNIO,VILLA CELINA
JUNIO,CAMPO ALEGRE
JUNIO,EL CENTRO
JUNIO,LA GRANJA
JUNIO,VILLA SORRENTO
JUNIO,LA SAMARIA
JUNIO,EL TAMBO
JUNIO,EL TAMBO
JUNIO,EL TAMBO
JUNIO,EL TAMBO
JUNIO,ABRAHAM LINCON E-6
JUNIO,LOURDES E-2
JUNIO,LA CALLEJA E-1
JUNIO,SAN VICTORINO E-3
JUNIO,JOSE JOAQUIN VARGAS E-12
JUNIO,RICAURTE E-14
JUNIO,LOS CEDRITOS E-1
JUNIO,URB. REMANSO II SECTOR E-16
JUNIO,TEUSAQUILLO E-13
JUNIO,LA ESMERALDA E-13
JUNIO,SAN JOAQUIN E-7
JUNIO,LOS CEDRITOS E-1
JUNIO,URB. MIRANDELA E-11
JUNIO,LA ESMERALDA E-13
JUNIO,MARLY E-2
JUNIO,ANTIGUO COUNTRY E-2
JUNIO,SANTA FE E-13
JUNIO,EL RETIRO E-2
JUNIO,BOSA E-7
JUNIO,EL NOGAL E-2
JUNIO,OLARTE E-7
JUNIO,SANTA ROSA E-11
JUNIO,BELLA SUIZA E-1
JUNIO,EL POA E-11
JUNIO,SAN PABLO E-7
JUNIO,MODELIA E-9
JUNIO,LA GAITANA E-11
JUNIO,LAS AGUAS E-3
JUNIO,CIUDAD SALITRE E-9
JUNIO,LA CANDELARIA E-17
JUNIO,SANTA ROSITA E-10
JUNIO,EL TESORO E-19
JUNIO,7 DE AGOSTO E-12
JUNIO,LA ESMERALDA E-13
JUNIO,RINCON DE BOYACA E-11
JUNIO,LOS HAYUELOS E-9
JUNIO,AEROPUERTO EL DORADO
JUNIO,EL RETIRO E-2
JUNIO,LUIS CARLOS GALAN
JUNIO,LAS TUNAS
JUNIO,SAN MARTIN DE PORRES
JUNIO,CARIBE
JUNIO,31 DE OCTUBRE
JUNIO,LAS DELICIAS
JUNIO,PRADO NORTE
JUNIO,URBANIZACION EL TESORO
JUNIO,CENTRO
JUNIO,URBANIZACION LOS CERROS
JUNIO,ALFONSO LOPEZ
JUNIO,CENTRO
JUNIO,AV. LOS MARACOS
JUNIO,EL RETIRO
JUNIO,INDUSTRIAL
JUNIO,RODEO
JUNIO,LIMEDEC
JUNIO,CENTRO
JUNIO,POPULAR
JUNIO,TERMINAL
JUNIO,MERCEDARIO
JUNIO,BARRIO CEIBA II
JUNIO,BARRIO CEIBA II
JUNIO,BARRIO CEIBA II
JUNIO,BARRIO COLSAG
JUNIO,BARRIO DOCE DE OCTUBRE
JUNIO,SUBESTACIÒN EL MIRADOR
JUNIO,GRANADA
JUNIO,EMPERADOR
JUNIO,EMPERADOR
JUNIO,ZONA CENTRO
JUNIO,EL PESCADOR
JUNIO,SECTOR AEROPUERTO
JUNIO,LOS MOLINOS
JUNIO,TEJARES DE LA LOMA
JUNIO,LA VICTORIA
JUNIO,MIRAFLORES
JUNIO,SAN JORGE
JUNIO,SAN JORGE
JUNIO,CUBA V-8
JUNIO,BOSTON
JUNIO,URIBE URIBE
JUNIO,CENTRO
JUNIO,CENTRO
JUNIO,CENTRO
JUNIO,ANTONIA SANTOS
JUNIO,DIAMANTE II
JUNIO,LA CONCORDIA
JUNIO,LA CEIBA
JUNIO,LA CEIBA
JUNIO,12 DE OCTUBRE
JUNIO,CABECERA DEL LLANO
JUNIO,SAN FRANCISCO
JUNIO,BUCARAMANGA
JUNIO,CANHAVERAL
JUNIO,ALAMEDA DE CANHAVERAL
JUNIO,LAGOS II
JUNIO,CIUDADELA NUEVO GIRON
JUNIO,CABECERA DEL LLANO P/TA
JUNIO,BRISAS DE GUATIGUARA
JUNIO,LA GRAN COLOMBIA
JUNIO,CENTRO
JUNIO,MAGDALENA
JUNIO,CENTRO
JUNIO,JORDAN II ETAPA
JUNIO,APARCO (C-32)
JUNIO,BERLIN
JUNIO,PAPAYO
JUNIO,PRADOS DEL NORTE E2
JUNIO,CALIMIO DESEPAZ E21
JUNIO,CIUDAD CAPRI E17
JUNIO,AGUACATAL E1
JUNIO,MIRAFLORES E19
JUNIO,MIRAFLORES E19
JUNIO,CAMINO REAL - J BORRERO E19
JUNIO,CANEY E17
JUNIO,ALFONSO LOPEZ I E7
JUNIO,CIUDAD UNIVERSITARIA E17
JUNIO,MANUELA BELTRAN E14
JUNIO,LA MERCED E3
JUNIO,MOJICA E15
JUNIO,EL INGENIO E17
JUNIO,COLSEGUROS ANDES E10
JUNIO,SAN ANTONIO E3
JUNIO,NUEVA TEQUENDAMA E19
JUNIO,OLIMPICO E10
JUNIO,PRADOS DEL SUR E18
JUNIO,MANUELA BELTRAN E14
JUNIO,SAN PEDRO E3
JUNIO,LA BASE E8
JUNIO,SAN NICOLAS E3
JUNIO,PRADOS DEL NORTE E2
JUNIO,FUEN MAYOR
JUNIO,CORONADO
JUNIO,BELALCAZAR E25
JUNIO,CENTRAL
JUNIO,PIEDRAS BLANCAS
JUNIO,MESA
JUNIO,CENTRO
JUNIO,SAN FERNANDO
JUNIO,GUAYABAL C-15
JUNIO,LAURELES C-11
JUNIO,LA CANDELARIA C-10
JUNIO,CRISTO REY C-15
JUNIO,LAS LOMAS 1 C-14
JUNIO,MORAVIA  C-4
JUNIO,SANTA LUCIA C-12
JUNIO,CRISTO REY C-15
JUNIO,PATIO BONITO C-14
JUNIO,EL POBLADO C-14
JUNIO,JESUS NAZARENO C-10
JUNIO,URB. ALIADAS DEL SUR
JUNIO,SIMON BOLIVAR
JUNIO,CIUDADELA 20 DE JULIO
JUNIO,VILLA CAROLINA
JUNIO,CENTRO
JUNIO,REP. DEL LIBANO
JUNIO,PARQUE PRINCIPAL
JUNIO,URBANIZACION ANTONIA SANTOS
JUNIO,URBANIZACION ANTONIA SANTOS
JUNIO,BARRIO SAN FRANCISCO
JUNIO,LA CASTELLANA
JUNIO,FUNDADORES
JUNIO,CENTRO
JUNIO,LA ESTRELLA
JUNIO,LA ESTRELLA
JUNIO,VDA GALLINAZO
JUNIO,VDA GALLINAZO
JUNIO,URAPANES
JUNIO,YAPURA NORTE
JUNIO,ATALAYA
JUNIO,20 DE JULIO
JUNIO,20 DE JULIO
JUNIO,VILLA CONSUELO
JUNIO,VDA LA SOFIA
JUNIO,VILLA PAULA
JUNIO,SAN JOSE
JUNIO,OLAYA HERRERA
JUNIO,12 DE OCTUBRE
JUNIO,12 DE OCTUBRE
JUNIO,NINHO JESUS
JUNIO,ESMERALDA
JUNIO,CGTO LOS ANGELES
JUNIO,MOCARI
JUNIO,CGTO PELAYITO
JUNIO,TEUSAQUILLO E-13
JUNIO,VILLA CASTILLA E-8
JUNIO,CHAPINERO ALTO E-2
JUNIO,METROPOLIS E-12
JUNIO,SAN CRISTOBAL E-1
JUNIO,PALOQUEMAO E-14
JUNIO,TOCAREMA E-8
JUNIO,CERROS NORTE E-1
JUNIO,RICAURTE E-14
JUNIO,SAN CRISTOBAL E-1
JUNIO,PIAMONTE E-7
JUNIO,GRAN YOMASA E-5
JUNIO,TUNA BAJA E-11
JUNIO,URB. LAS LOMAS E-18
JUNIO,UNICENTRO E-1
JUNIO,URB. BARRANQUILLITA E-8
JUNIO,CHAPINERO CENTRAL E-2
JUNIO,BRASIL II SECTOR II ETAPA E-7
JUNIO,LAS MARGARITAS E-8
JUNIO,PATIO BONITO I E-8
JUNIO,VEINTE DE JULIO E-4
JUNIO,ACEVEDO TEJADA E-13
JUNIO,BELLA VISTA E-2
JUNIO,SANTA BARBARA E-1
JUNIO,BOCHICA I E-10
JUNIO,SAN FELIPE E-12
JUNIO,SAN ANDRESITO LA 38 E-16
JUNIO,SAN FELIPE E-12
JUNIO,SAN VICENTE FERRER E-6
JUNIO,LA CABRERA E-2
JUNIO,ALQUERIA DE LAFRAGUA SECTOR PARAISO E-8
JUNIO,BOSA E-7
JUNIO,MINUTO DE DIOS E-10
JUNIO,SANTA BARBARA E-1
JUNIO,LA LIBERTAD E-7
JUNIO,URB. JOYITA E-4
JUNIO,BELLAVISTA E-8
JUNIO,FONTIBON CENTRO E-9
JUNIO,QUIROGA IHS ETAPA E-18
JUNIO,EL NOGAL E-2
JUNIO,FONTIBON CENTRO E-9
JUNIO,LAS NIEVES E-3
JUNIO,ALCAZARES E-12
JUNIO,NUEVO TIMIZA E-8
JUNIO,CAMELIA SUR E-16
JUNIO,PRIMERO DE JULIO
JUNIO,TRAMO DE VIA
JUNIO,SAN FRANCISCO
JUNIO,COQUIVACOA
JUNIO,VILLA ESMERALDA
JUNIO,EL JARDIN
JUNIO,JARDIN
JUNIO,PORVENIR
JUNIO,BAVARIA
JUNIO,BOLIVARIANA
JUNIO,CISNE
JUNIO,CISNE
JUNIO,TAMINACA 1 Y 2
JUNIO,SAN PEDRO ALEJANDRINO
JUNIO,LOS NOGALES
JUNIO,BARZAL ALTO
JUNIO,SANTA HELENA I
JUNIO,CENTRO
JUNIO,LA CEIBA
JUNIO,SAN IGNACIO
JUNIO,VILLAFLOR II
JUNIO,SANTA CLARA
JUNIO,PARQUE BOLIVAR
JUNIO,JULIAN BUCHELI
JUNIO,ESTADIO LIBERTAD
JUNIO,CHAPAL
JUNIO,BARRIO CARORA
JUNIO,BARRIO COLSAG
JUNIO,BARRIO BELLAVISTA
JUNIO,BARRIO CENTRO
JUNIO,PARQUE CONSTITUCION
JUNIO,COLON
JUNIO,ZONA CENTRO
JUNIO,SANTA MONICA
JUNIO,CENTRO (A) PEREIRA
JUNIO,EL NOGAL
JUNIO,SECTOR AVENIDA DEL RIO
JUNIO,SECTOR PARQUE LA LIBERTAD
JUNIO,SECTOR VIADUCTO
JUNIO,SECTOR COMERCIAL
JUNIO,CABECERA DEL LLANO
JUNIO,GIRARDOT
JUNIO,PROVENZA
JUNIO,BOLIVAR
JUNIO,CENTRO
JUNIO,VILLA ESMERALDA
JUNIO,DIAMANTE II
JUNIO,LA AURORA
JUNIO,LA AURORA
JUNIO,VERSALLES I
JUNIO,URB. VALMONTI
JUNIO,BUCARICA
JUNIO,RINCON DE GIRON
JUNIO,RINCON DE GIRON
JUNIO,MIRADOR DE ARENALES
JUNIO,CENTRO
JUNIO,NUEVO MAJAGUAL
JUNIO,LA TRINIDAD
JUNIO,LA CASTELLANA
JUNIO,INTERLAKEN
JUNIO,COMBEIMA
JUNIO,VIA PANAMERICANA
JUNIO,LOS NARANJOS I E14
JUNIO,ATANASIO GIRARDOT E8
JUNIO,PRADOS DE ORIENTE E11
JUNIO,EL GRAN LIMONAR E17
JUNIO,LAS ACACIAS E10
JUNIO,MORICHAL DE COMFANDI E15
JUNIO,CANHAVERALEJO - SEGUROS P. E19
JUNIO,MOJICA E15
JUNIO,DIAMANTE E13
